,mal_id,title_english,popularity,score,rating,genres,studios,themes,demographics,synopsis,neighbor,cluster,images_url
56,1535,Death Note,2,8.62,R - 17+ (violence & profanity),"['Supernatural', 'Suspense']",Madhouse,Psychological,Shounen,"['realm', 'godlike', 'ryuk', 'note', 'kira', 'written', 'death', 'human', 'world', 'light']","[67, 219, 164, 75, 842, 648, 531, 140, 616, 790, 102, 628, 627, 392, 498, 210, 391, 250, 63, 338, 385, 215, 813, 566, 572, 145, 632, 273]",17,https://cdn.myanimelist.net/images/anime/9/9453.jpg
57,19647,Hajime No Ippo: The Fighting!,922,8.59,PG-13 - Teens 13 or older,Sports,"['Madhouse', 'MAPPA']",Combat Sports,Shounen,"['professional', 'champion', 'world', 'boxer', 'gym', 'miyata', 'kamogawa', 'boxing', 'takamura', 'ippo']","[30, 45, 36, 149, 22, 48, 88]",2,https://cdn.myanimelist.net/images/anime/6/56147.jpg
58,37991,JoJo's Bizarre Adventure: Golden Wind,154,8.58,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Supernatural']",David Production,Organized Crime,Shounen,"['culprit', 'st', 'kill', 'jolyne', 'disc', 'framed', 'father', 'dio', 'prison', 'jotaro']","[387, 174, 803, 703, 72, 18, 618, 19, 110, 253, 97, 82, 447, 638, 687, 788, 269, 554, 336, 784, 283, 631, 115, 558, 564, 46, 0, 344, 772, 746, 375, 188, 583, 241, 281, 87, 525, 450, 610, 858, 608]",21,https://cdn.myanimelist.net/images/anime/1572/95010.jpg
59,10379,Natsume's Book of Friends Season 3,882,8.58,PG-13 - Teens 13 or older,"['Drama', 'Slice of Life', 'Supernatural']",Brain's Base,"['Iyashikei', 'Mythology']",Shoujo,"['rewrite', 'continue', 'quest', 'bodyguard', 'curse', 'takashi', 'friends', 'human', 'natsume', 'youkai']","[66, 136, 49, 62, 53]",34,https://cdn.myanimelist.net/images/anime/8/82394.jpg
60,40834,Ranking of Kings,387,8.58,PG-13 - Teens 13 or older,"['Adventure', 'Fantasy']",Wit Studio,[],[],"['prince', 'kings', 'despite', 'hilling', 'world', 'story', 'vote', 'daida', 'bosse', 'bojji']","[706, 502, 852, 691, 807, 228, 737, 124, 324, 698, 449, 590, 499, 722, 52, 448, 728, 44, 814, 255, 139, 169, 553, 665, 676, 282, 74, 539, 820, 774, 378, 276, 231, 713, 296, 545, 368, 132, 490, 401, 34]",9,https://cdn.myanimelist.net/images/anime/1347/117616.jpg
61,28735,Showa Genroku Rakugo Shinju,767,8.58,PG-13 - Teens 13 or older,Drama,Studio Deen,"['Historical', 'Love Polygon', 'Performing Arts']",Josei,"['focuses', 'prison', 'rakugo', 'struggle', 'rise', 'following', 'backstories', 'gain', 'performer', 'yakumo']","[32, 129, 524, 843, 423, 466, 711, 549, 821, 760, 345, 130, 634, 612, 495, 739, 652, 386, 644, 289, 397, 451, 707, 709, 833, 679]",22,https://cdn.myanimelist.net/images/anime/1354/124768.jpg
62,32983,Natsume's Book of Friends Season 5,1219,8.57,PG-13 - Teens 13 or older,"['Drama', 'Slice of Life', 'Supernatural']",Shuka,"['Iyashikei', 'Mythology']",Shoujo,"['natsume', 'season', 'yuujinchou']","[136, 66, 59, 49, 53]",34,https://cdn.myanimelist.net/images/anime/11/81755.jpg
63,7785,The Tatami Galaxy,472,8.57,R - 17+ (violence & profanity),"['Award Winning', 'Comedy', 'Mystery', 'Romance']",Madhouse,"['Psychological', 'Time Travel']",[],"['dubious', 'joined', 'different', 'akashi', 'freshman', 'differed', 'life', 'circle', 'protagonist', 'student']","[338, 566, 790, 250, 572, 628, 385, 616, 813, 392, 627, 632, 215, 273, 145, 210, 498, 391, 140, 102, 75, 531, 67, 219, 164, 56, 842, 648]",17,https://cdn.myanimelist.net/images/anime/1633/123689.jpg
64,11741,Fate/Zero Season 2,124,8.56,R - 17+ (violence & profanity),"['Action', 'Fantasy', 'Supernatural']",ufotable,[],[],"['abilities', 'events', 'seven', 'family', 'fourth', 'wish', 'war', 'kiritsugu', 'holy', 'grail']","[158, 133, 202, 312, 321, 240]",15,https://cdn.myanimelist.net/images/anime/1522/117645.jpg
65,33,Berserk,335,8.55,R+ - Mild Nudity,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']",OLM,"['Gore', 'Military', 'Mythology']",Seinen,"['swordsman', 'filmsguts', 'hunt', 'casca', 'griffith', 'mercenary', 'eclipse', 'god', 'hand', 'guts']","[601, 445, 373, 768, 141, 456, 404, 90, 175, 588, 791, 353, 126, 28, 20, 506, 80, 208, 291, 123, 101, 775, 777, 78, 650, 359, 170, 159]",18,https://cdn.myanimelist.net/images/anime/1384/119988.jpg
66,5300,Natsume's Book of Friends Season 2,897,8.55,PG-13 - Teens 13 or older,"['Drama', 'Slice of Life', 'Supernatural']",Brain's Base,"['Iyashikei', 'Mythology']",Shoujo,"['return', 'friendly', 'prequel', 'attempts', 'grandmother', 'book', 'written', 'want', 'natsume', 'youkai']","[136, 59, 62, 49, 53]",34,https://cdn.myanimelist.net/images/anime/4/79738.jpg
67,47194,Summer Time Rendering,626,8.55,R - 17+ (violence & profanity),"['Mystery', 'Supernatural', 'Suspense']",OLM,Time Travel,Shounen,"['lived', 'daughters', 'protect', 'girl', 'death', 'continue', 'island', 'mio', 'ushio', 'shinpei']","[56, 219, 164, 75, 531, 140, 842, 648, 616, 790, 628, 498, 627, 392, 210, 391, 250, 102, 63, 338, 215, 385, 566, 813, 632, 145, 273, 572]",17,https://cdn.myanimelist.net/images/anime/1120/120796.jpg
68,170,Slam Dunk,782,8.54,PG-13 - Teens 13 or older,Sports,Toei Animation,"['School', 'Team Sports']",Shounen,"['joins', 'crush', 'high', 'despite', 'rukawa', 'shohoku', 'haruko', 'basketball', 'sakuragi', 'team']","[119, 51, 25, 95, 244, 146, 405, 723, 70, 166, 396, 322, 144, 183, 270, 148, 172, 127, 856, 714, 54]",29,https://cdn.myanimelist.net/images/anime/12/86890.jpg
69,12365,Bakuman Season 3,651,8.54,PG-13 - Teens 13 or older,"['Comedy', 'Drama', 'Romance']",J.C.Staff,Otaku Culture,Shounen,"['azuki', 'jump', 'voice', 'takagi', 'actress', 'series', 'ashirogi', 'miho', 'mashiro', 'manga']","[122, 203, 109, 683, 666, 304, 478, 430, 624, 302, 431, 419, 681, 630, 529, 674, 189, 782, 143, 204, 262, 167, 806, 493, 591, 475, 471, 252, 744, 142, 323, 314, 376, 260, 412, 615, 847, 776, 459]",4,https://cdn.myanimelist.net/images/anime/6/41845.jpg
70,40776,Haikyu!! TO THE TOP 2nd-cour,236,8.54,PG-13 - Teens 13 or older,Sports,Production I.G,"['School', 'Team Sports']",Shounen,"['called', 'rekindles', 'things', 'school', 'miya', 'opponent', 'match', 'inarizaki', 'high', 'karasuno']","[723, 166, 95, 405, 244, 146, 270, 183, 144, 25, 51, 68, 119, 396, 322, 148, 172, 54, 127, 714, 856]",29,https://cdn.myanimelist.net/images/anime/1453/106768.jpg
71,877,Nana,323,8.53,R+ - Mild Nudity,"['Drama', 'Romance', 'Slice of Life']",Madhouse,"['Adult Cast', 'Love Polygon', 'Music']",Shoujo,"['amid', 'impassioned', 'young', 'blissful', 'music', 'struggles', 'forward', 'shouji', 'tokyo', 'nana']","[619, 205, 279, 439, 390, 457, 437, 317, 587, 563, 527, 225, 134, 732, 17, 474, 721, 592, 150, 343, 89, 106, 464, 226, 695, 741, 384, 692, 469, 596]",20,https://cdn.myanimelist.net/images/anime/2/11232.jpg
72,38000,Demon Slayer: Kimetsu no Yaiba,7,8.53,R - 17+ (violence & profanity),"['Action', 'Award Winning', 'Fantasy']",ufotable,Historical,Shounen,"['way', 'horrifying', 'sister', 'night', 'kamado', 'demon', 'demons', 'day', 'family', 'tanjirou']","[19, 110, 803, 18, 82, 703, 58, 97, 253, 387, 638, 447, 174, 618, 564, 687, 0, 583, 241, 336, 283, 772, 115, 788, 269, 554, 46, 558, 344, 784, 631, 87, 746, 525, 450, 188, 375, 281, 858, 610, 608]",21,https://cdn.myanimelist.net/images/anime/1286/99889.jpg
73,16498,Attack on Titan,1,8.53,R - 17+ (violence & profanity),"['Action', 'Award Winning', 'Drama', 'Suspense']",Wit Studio,"['Gore', 'Military', 'Survival']",Shounen,"['born', 'join', 'shattered', 'enormous', 'titans', 'survival', 'titan', 'eren', 'creatures', 'walls']","[84, 55, 5, 23, 26]",33,https://cdn.myanimelist.net/images/anime/10/47347.jpg
74,35839,A Place Further Than The Universe,418,8.53,PG-13 - Teens 13 or older,"['Adventure', 'Comedy', 'Drama']",Madhouse,[],[],"['mother', 'meets', 'hinata', 'youth', 'shirase', 'girl', 'school', 'antarctic', 'headed', 'year']","[820, 774, 713, 378, 139, 590, 44, 296, 124, 324, 368, 665, 722, 553, 132, 276, 490, 255, 728, 499, 34, 401, 169, 52, 737, 852, 502, 814, 282, 231, 60, 539, 449, 706, 676, 228, 691, 807, 698, 448, 545]",9,https://cdn.myanimelist.net/images/anime/6/89879.jpg
75,37779,The Promised Neverland,38,8.53,R - 17+ (violence & profanity),"['Mystery', 'Sci-Fi', 'Suspense']",CloverWorks,"['Psychological', 'Survival']",Shounen,"['farms', 'siblings', 'grace', 'freedom', 'field', 'house', 'children', 'ray', 'norman', 'emma']","[140, 219, 164, 67, 56, 531, 842, 616, 648, 790, 498, 210, 628, 392, 627, 391, 250, 102, 215, 385, 338, 63, 566, 813, 145, 273, 632, 572]",17,https://cdn.myanimelist.net/images/anime/1830/118780.jpg
76,38474,Laid-Back Camp Season 2,1075,8.53,PG-13 - Teens 13 or older,Slice of Life,C-Station,"['CGDCT', 'Iyashikei']",[],"['camp', 'story', 'encounters', 'plan', 'nadeshiko', 'friends', 'camping', 'trip', 'rin', 'new']","[163, 114, 453, 349, 452, 770, 578, 606, 859, 422, 724, 552, 193, 689, 670, 108, 11, 117, 580, 609, 653, 729, 762, 238, 547, 483, 372, 223, 43, 86, 31, 39, 543, 212]",10,https://cdn.myanimelist.net/images/anime/1255/110636.jpg
77,35843,Gintama.: Slip Arc,1125,8.52,PG-13 - Teens 13 or older,"['Action', 'Comedy', 'Sci-Fi']",Bandai Namco Pictures,"['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen,"['did', 'manage', 'guardian', 'boyfriend', 'parodies', 'edo', 'takes', 'gintoki', 'daughter', 'kagura']","[10, 21, 4, 15, 6, 7, 12]",32,https://cdn.myanimelist.net/images/anime/11/88325.jpg
78,801,Ghost in the Shell: Stand Alone Complex 2nd GIG,966,8.52,R - 17+ (violence & profanity),"['Action', 'Mystery', 'Sci-Fi']",Production I.G,"['Adult Cast', 'Detective', 'Mecha', 'Military']",Seinen,"['puppeteer', 'laughing', 'investigation', 'niihama', 'japanese', 'resulting', 'section', 'children', 'major', 'government']","[101, 123, 506, 650, 777, 20, 208, 291, 28, 126, 353, 359, 170, 159, 456, 404, 175, 141, 90, 775, 588, 80, 791, 445, 373, 601, 65, 768]",18,https://cdn.myanimelist.net/images/anime/1480/100555.jpg
79,30484,Steins;Gate 0,191,8.52,PG-13 - Teens 13 or older,"['Drama', 'Sci-Fi', 'Suspense']",White Fox,Time Travel,[],"['beta', 'experiences', 'future', 'save', 'amadeus', 'world', 'okabe', 'line', 'rintaro', 'kurisu']","[3, 731, 125, 573, 176, 121, 93, 479, 355, 192, 399, 42, 38, 614, 725, 209, 290, 421, 853, 678, 99, 708, 639, 751, 268, 432, 831, 826, 128, 654, 541, 584]",11,https://cdn.myanimelist.net/images/anime/1375/93521.jpg
80,30276,One Punch Man,4,8.51,R - 17+ (violence & profanity),"['Action', 'Comedy']",Madhouse,"['Adult Cast', 'Parody', 'Super Power']",Seinen,"['class', 'battle', 'city', 'genos', 'heroes', 'garo', 'association', 'monster', 'hero', 'saitama']","[791, 208, 291, 126, 353, 28, 20, 777, 456, 141, 650, 175, 404, 90, 588, 775, 123, 445, 373, 506, 359, 170, 159, 101, 78, 601, 65, 768]",18,https://cdn.myanimelist.net/images/anime/12/76049.jpg
81,30654,Assassination Classroom Second Season,85,8.5,PG-13 - Teens 13 or older,"['Action', 'Comedy']",Lerche,School,Shounen,"['time', 'homeroom', 'end', 'moon', 'teacher', 'sensei', 'koro', 'students', 'creature', 'class']","[254, 280, 544, 804, 318, 824, 216, 548, 743, 413, 792, 694, 800, 277, 258, 370, 157, 356, 234, 808, 805, 363, 247, 232, 103, 455, 104, 299, 488, 696, 264, 236, 369, 542, 845, 477, 275, 715, 441, 822, 550, 500, 354, 330, 251, 186, 211, 664, 160, 560, 92, 313, 834, 327, 199, 195, 720, 661, 818, 381, 686, 690, 407, 40, 836, 233, 484]",5,https://cdn.myanimelist.net/images/anime/8/77966.jpg
82,31933,JoJo's Bizarre Adventure: Diamond is Unbreakable,129,8.5,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']",David Production,[],Shounen,"['actually', 'okuyasu', 'corner', 'strange', 'mal', 'morioh', 'meet', 'joutarou', 'town', 'jousuke']","[703, 18, 19, 803, 72, 110, 97, 253, 58, 638, 447, 618, 387, 687, 772, 174, 283, 115, 46, 564, 336, 0, 583, 788, 554, 269, 344, 241, 558, 746, 525, 450, 87, 784, 631, 375, 188, 281, 610, 858, 608]",21,https://cdn.myanimelist.net/images/anime/3/79156.jpg
83,205,Samurai Champloo,102,8.5,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Comedy']",Manglobe,"['Historical', 'Samurai']",[],"['kill', 'pair', 'samurai', 'battle', 'prefect', 'kasumi', 'town', 'jin', 'mugen', 'fuu']","[135, 418, 152, 649, 443, 700, 827, 332, 576, 532, 116, 730, 504, 787, 429, 383, 642, 662, 360, 626]",16,https://cdn.myanimelist.net/images/anime/1375/121599.jpg
84,25777,Attack on Titan Season 2,12,8.5,R - 17+ (violence & profanity),"['Action', 'Drama', 'Suspense']",Wit Studio,"['Gore', 'Military', 'Survival']",Shounen,"['titan', 'maria', 'survey', 'members', 'peace', 'corps', 'humanity', 'rose', 'titans', 'wall']","[73, 55, 5, 23, 26]",33,https://cdn.myanimelist.net/images/anime/4/84177.jpg
85,12431,Space Brothers,1128,8.5,PG-13 - Teens 13 or older,"['Comedy', 'Sci-Fi', 'Slice of Life']",A-1 Pictures,"['Adult Cast', 'Space', 'Workplace']",Seinen,"['ambitious', 'presented', 'hasn', 'younger', 'step', 'japanese', 'moon', 'hibito', 'brother', 'mutta']","[433, 585, 603, 331, 819, 673, 512, 837, 633, 718, 702, 766, 50, 230, 458, 105, 198, 310, 454, 857, 2, 736, 685, 605, 521]",26,https://cdn.myanimelist.net/images/anime/7/37573.jpg
86,3297,Aria the Origination,1596,8.49,G - All Ages,"['Fantasy', 'Sci-Fi', 'Slice of Life']",Hal Film Maker,Iyashikei,Shounen,"['undines', 'tour', 'work', 'neo', 'young', 'venezia', 'best', 'gondoliers', 'prima', 'girls']","[212, 543, 43, 31, 39, 547, 372, 223, 653, 483, 762, 729, 609, 238, 117, 108, 11, 452, 114, 578, 193, 580, 670, 689, 163, 770, 76, 606, 724, 349, 453, 552, 859, 422]",10,https://cdn.myanimelist.net/images/anime/1394/129606.jpg
87,36649,Banana Fish,209,8.49,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Drama']",MAPPA,Delinquents,Shoujo,"['drug', 'letter', 'new', 'gang', 'york', 'eiji', 'golzine', 'fish', 'banana', 'ash']","[336, 283, 115, 687, 558, 253, 97, 583, 0, 344, 18, 803, 564, 82, 746, 772, 241, 110, 19, 72, 784, 703, 631, 58, 387, 46, 618, 788, 610, 858, 281, 174, 447, 638, 525, 375, 188, 608, 450, 269, 554]",21,https://cdn.myanimelist.net/images/anime/1190/93472.jpg
88,32182,Mob Psycho 100,33,8.49,PG-13 - Teens 13 or older,"['Action', 'Comedy', 'Supernatural']",Bones,Super Power,[],"['order', 'coming', 'spirit', 'limits', 'little', 'life', 'control', 'like', 'power', 'mob']","[22, 48, 36, 149, 30, 45, 57]",2,https://cdn.myanimelist.net/images/anime/8/80356.jpg
89,6114,Rainbow,533,8.48,R - 17+ (violence & profanity),"['Drama', 'Suspense']",Madhouse,"['Delinquents', 'Historical']",Seinen,"['arrived', 'older', 'brutal', 'sasaki', 'inmates', 'sentences', 'meet', 'seven', 'just', 'rokurouta']","[17, 343, 150, 439, 619, 279, 741, 732, 225, 317, 134, 457, 527, 587, 71, 437, 205, 563, 721, 474, 390, 469, 106, 226, 592, 692, 384, 464, 596, 695]",20,https://cdn.myanimelist.net/images/anime/9/72697.jpg
90,40059,Golden Kamuy Season 3,1409,8.46,R - 17+ (violence & profanity),"['Action', 'Adventure']",Geno Studio,"['Adult Cast', 'Historical', 'Military']",Seinen,"['lt', 'frozen', 'survival', 'kiroranke', 'north', 'new', 'battle', 'sugimoto', 'karafuto', 'asirpa']","[175, 404, 141, 456, 353, 28, 126, 20, 208, 291, 80, 506, 791, 777, 123, 373, 445, 101, 650, 588, 78, 601, 65, 775, 359, 170, 159, 768]",18,https://cdn.myanimelist.net/images/anime/1763/108108.jpg
91,49721,Teasing Master Takagi-san 3,1341,8.46,PG-13 - Teens 13 or older,Comedy,Shin-Ei Animation,"['Iyashikei', 'Romantic Subtext', 'School']",Shounen,"['instances', 'town', 'revenge', 'enjoys', 'rare', 'challenge', 'feel', 'teasing', 'takagi', 'nishikata']","[274, 528, 305, 393, 568, 440, 835, 200, 346, 111]",1,https://cdn.myanimelist.net/images/anime/1861/120361.jpg
92,10165,Nichijou - My Ordinary Life,181,8.46,PG-13 - Teens 13 or older,Comedy,Kyoto Animation,"['Gag Humor', 'School']",Shounen,"['named', 'cast', 'receives', 'helvetica', 'nano', 'characters', 'half', 'school', 'nichijou', 'series']","[327, 160, 186, 834, 720, 441, 560, 664, 822, 381, 236, 715, 251, 550, 211, 330, 195, 690, 845, 103, 104, 264, 199, 258, 694, 354, 299, 247, 488, 808, 275, 455, 824, 696, 500, 280, 318, 413, 544, 81, 254, 369, 804, 805, 800, 836, 216, 818, 363, 548, 542, 743, 792, 277, 234, 370, 356, 157, 407, 686, 40, 232, 477, 661, 313, 484, 233]",5,https://cdn.myanimelist.net/images/anime/3/75617.jpg
93,42203,Re:ZERO -Starting Life in Another World- Season 2 Part 2,217,8.46,R - 17+ (violence & profanity),"['Drama', 'Fantasy', 'Suspense']",White Fox,"['Isekai', 'Psychological', 'Time Travel']",[],"['self', 'proclaimed', 'experiences', 'past', 'compelling', 'trust', 'goal', 'season', 'emilia', 'subaru']","[121, 176, 479, 125, 38, 42, 678, 853, 192, 399, 99, 355, 209, 290, 725, 614, 639, 751, 421, 708, 432, 268, 831, 826, 128, 573, 3, 654, 79, 731, 584, 541]",11,https://cdn.myanimelist.net/images/anime/1724/117421.jpg
94,31181,Owarimonogatari,431,8.45,R - 17+ (violence & profanity),"['Comedy', 'Mystery', 'Supernatural']",Shaft,Vampire,[],"['kanbaru', 'appeared', 'room', 'discovery', 'unsure', 'named', 'student', 'school', 'araragi', 'ougi']","[16, 27, 131, 750, 297, 351, 749, 712, 832, 779, 222, 487, 248, 641, 342, 358, 786, 444, 514, 467, 763, 227, 278, 773, 438, 194, 180, 781, 597]",0,https://cdn.myanimelist.net/images/anime/8/76479.jpg
95,20583,Haikyu!!,37,8.45,PG-13 - Teens 13 or older,Sports,Production I.G,"['School', 'Team Sports']",Shounen,"['humiliated', 'giant', 'learns', 'little', 'kageyama', 'team', 'middle', 'school', 'volleyball', 'hinata']","[244, 146, 70, 723, 405, 166, 270, 183, 144, 25, 51, 68, 119, 396, 322, 148, 172, 127, 54, 714, 856]",29,https://cdn.myanimelist.net/images/anime/7/76014.jpg
96,392,Yu Yu Hakusho: Ghost Files,284,8.45,PG-13 - Teens 13 or older,"['Action', 'Comedy', 'Supernatural']",Pierrot,"['Martial Arts', 'Mythology']",Shounen,"['hiei', 'genkai', 'detective', 'underworld', 'tournament', 'human', 'world', 'plane', 'demon', 'yusuke']","[377, 671, 646, 482, 757, 717, 629, 341, 271, 424, 505, 220, 333, 403, 651, 196, 414, 460, 710, 402, 623, 362, 783, 481, 272, 239, 754]",7,https://cdn.myanimelist.net/images/anime/1228/111372.jpg
97,26055,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,132,8.44,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Drama', 'Supernatural']",David Production,[],Shounen,"['joestar', 'comrade', 'serve', 'approaches', 'users', 'joutarou', 'group', 'new', 'stand', 'dio']","[253, 803, 18, 110, 72, 19, 58, 82, 387, 687, 703, 336, 564, 0, 174, 618, 283, 115, 583, 447, 638, 241, 558, 788, 87, 784, 631, 772, 344, 269, 554, 46, 746, 375, 188, 281, 525, 450, 610, 858, 608]",21,https://cdn.myanimelist.net/images/anime/11/75045.jpg
98,37105,Grand Blue Dreaming,247,8.43,PG-13 - Teens 13 or older,Comedy,Zero-G,Adult Cast,Seinen,"['staying', 'looks', 'attempts', 'uncle', 'distance', 'iori', 'group', 'life', 'quickly', 'diving']","[699, 840, 815, 675, 767, 535, 594, 841, 492, 611, 599, 24, 684, 162, 185, 400, 168, 410, 340, 659, 637, 107, 508, 556, 408, 598, 745, 620, 851, 489]",12,https://cdn.myanimelist.net/images/anime/1302/94882.jpg
99,46095,Vivy -Fluorite Eye's Song-,423,8.43,R - 17+ (violence & profanity),"['Action', 'Sci-Fi', 'Suspense']",Wit Studio,"['Music', 'Time Travel']",[],"['integral', 'bid', 'past', 'upside', 'fills', 'day', 'years', 'ais', 'vivy', 'ai']","[290, 209, 268, 853, 639, 831, 432, 725, 128, 826, 678, 654, 421, 479, 399, 192, 176, 93, 121, 751, 355, 708, 584, 42, 38, 614, 125, 573, 541, 3, 731, 79]",11,https://cdn.myanimelist.net/images/anime/1637/115052.jpg
100,38889,Kono Oto Tomare!: Sounds of Life Season 2,1348,8.43,PG-13 - Teens 13 or older,"['Drama', 'Romance']",Platinum Vision,"['Music', 'Performing Arts', 'School']",Shounen,"['begin', 'playing', 'members', 'high', 'music', 'performance', 'school', 'group', 'koto', 'club']","[565, 361, 155, 47, 534, 719, 201, 213, 799, 613, 701, 848, 518, 604, 517, 577, 417, 595, 463, 427, 677, 325, 263, 756, 468, 513, 307, 177, 769, 655, 740, 308, 147, 658, 267, 669, 294, 520, 337, 680, 854, 838, 428, 301, 380, 13, 607, 764]",8,https://cdn.myanimelist.net/images/anime/1422/111621.jpg
101,467,Ghost in the Shell: Stand Alone Complex,524,8.43,R - 17+ (violence & profanity),"['Action', 'Award Winning', 'Sci-Fi']",Production I.G,"['Adult Cast', 'Detective', 'Mecha', 'Military']",Seinen,"['puppeteer', 'laughing', 'investigation', 'niihama', 'japanese', 'resulting', 'section', 'children', 'major', 'government']","[123, 78, 506, 650, 20, 208, 291, 777, 126, 28, 353, 359, 456, 170, 159, 404, 141, 175, 90, 588, 775, 80, 791, 373, 445, 601, 65, 768]",18,https://cdn.myanimelist.net/images/anime/11/50857.jpg
102,2246,Mononoke,714,8.43,R - 17+ (violence & profanity),"['Fantasy', 'Horror', 'Mystery', 'Supernatural']",Toei Animation,"['Adult Cast', 'Historical', 'Mythology', 'Psychological']",[],"['chapters', 'sword', 'english', 'world', 'proceeds', 'truth', 'human', 'medicine', 'seller', 'mononoke']","[813, 385, 572, 250, 628, 392, 627, 210, 616, 498, 391, 338, 215, 566, 145, 140, 75, 63, 790, 56, 842, 273, 67, 219, 164, 531, 648, 632]",17,https://cdn.myanimelist.net/images/anime/3/20713.jpg
